lab,subid,subid_unique,trial_order,trial_num,trial_type,stimulus_num,method,age_days,age_mo,age_group,nae,gender,second_session,looking_time,missing
weescienceedinburgh,mb19,weescienceedinburgh:mb19,3,7,ADS,3,singlescreen,184,6.04517453798768,6-9 mo,FALSE,M,FALSE,17.37,FALSE
weescienceedinburgh,mb20,weescienceedinburgh:mb20,4,7,IDS,3,singlescreen,241,7.917864476386037,6-9 mo,FALSE,M,FALSE,8.3,FALSE
weescienceedinburgh,mb21,weescienceedinburgh:mb21,1,7,IDS,4,singlescreen,191,6.275154004106776,6-9 mo,FALSE,M,FALSE,2.33,FALSE
weescienceedinburgh,mb22,weescienceedinburgh:mb22,2,7,ADS,4,singlescreen,201,6.6036960985626285,6-9 mo,FALSE,F,FALSE,5.88,FALSE
weescienceedinburgh,mb23,weescienceedinburgh:mb23,3,7,ADS,3,singlescreen,203,6.669404517453799,6-9 mo,FALSE,M,FALSE,12.51,FALSE
weescienceedinburgh,mb24,weescienceedinburgh:mb24,4,7,IDS,3,singlescreen,204,6.702258726899384,6-9 mo,FALSE,F,FALSE,NA,TRUE
weescienceedinburgh,mb25,weescienceedinburgh:mb25,1,7,IDS,4,singlescreen,250,8.213552361396303,6-9 mo,FALSE,M,FALSE,9.72,FALSE
weescienceedinburgh,mb26,weescienceedinburgh:mb26,2,7,ADS,4,singlescreen,242,7.950718685831622,6-9 mo,FALSE,M,FALSE,6.04,FALSE
weescienceedinburgh,mb27,weescienceedinburgh:mb27,3,7,ADS,3,singlescreen,224,7.359342915811088,6-9 mo,FALSE,F,FALSE,11.07,FALSE
weescienceedinburgh,mb28,weescienceedinburgh:mb28,4,7,IDS,3,singlescreen,202,6.636550308008213,6-9 mo,FALSE,M,FALSE,14.17,FALSE
weescienceedinburgh,mb30,weescienceedinburgh:mb30,2,7,ADS,4,singlescreen,209,6.86652977412731,6-9 mo,FALSE,F,FALSE,5.18,FALSE
weescienceedinburgh,mb31,weescienceedinburgh:mb31,3,7,ADS,3,singlescreen,241,7.917864476386037,6-9 mo,FALSE,M,FALSE,4.85,FALSE
weescienceedinburgh,mb32,weescienceedinburgh:mb32,4,7,IDS,3,singlescreen,201,6.6036960985626285,6-9 mo,FALSE,F,FALSE,9.72,FALSE
weescienceedinburgh,mb33,weescienceedinburgh:mb33,4,7,IDS,3,singlescreen,214,7.030800821355236,6-9 mo,FALSE,M,FALSE,13.86,FALSE
weescienceedinburgh,mb34,weescienceedinburgh:mb34,3,7,ADS,3,singlescreen,194,6.373716632443532,6-9 mo,FALSE,F,FALSE,6.68,FALSE
weescienceedinburgh,mb35,weescienceedinburgh:mb35,1,7,IDS,4,singlescreen,184,6.04517453798768,6-9 mo,FALSE,F,FALSE,NA,TRUE
weescienceedinburgh,mb36,weescienceedinburgh:mb36,1,7,IDS,4,singlescreen,187,6.143737166324435,6-9 mo,FALSE,F,FALSE,NA,TRUE
weltentdeckerzurich,mb12524,weltentdeckerzurich:mb12524,2,7,ADS,4,eyetracking,452,14.850102669404517,12-15 mo,FALSE,F,FALSE,NA,TRUE
weltentdeckerzurich,mb12569,weltentdeckerzurich:mb12569,2,7,ADS,4,eyetracking,442,14.521560574948666,12-15 mo,FALSE,F,FALSE,3.11,FALSE
weltentdeckerzurich,mb12601,weltentdeckerzurich:mb12601,2,7,ADS,4,eyetracking,447,14.685831622176591,12-15 mo,FALSE,F,FALSE,NA,TRUE
weltentdeckerzurich,mb12801,weltentdeckerzurich:mb12801,1,7,IDS,4,eyetracking,455,14.948665297741274,12-15 mo,FALSE,M,FALSE,3.31,FALSE
weltentdeckerzurich,mb12872,weltentdeckerzurich:mb12872,1,7,IDS,4,eyetracking,406,13.338809034907598,12-15 mo,FALSE,M,FALSE,17.07,FALSE
weltentdeckerzurich,mb12894,weltentdeckerzurich:mb12894,1,7,IDS,4,eyetracking,367,12.057494866529774,12-15 mo,FALSE,M,FALSE,2.11,FALSE
weltentdeckerzurich,mb12989,NA,NA,7,NA,NA,eyetracking,419,13.765913757700206,12-15 mo,FALSE,NA,NA,NA,TRUE
weltentdeckerzurich,mb13077,weltentdeckerzurich:mb13077,4,7,IDS,3,eyetracking,430,14.127310061601642,12-15 mo,FALSE,M,FALSE,2.26,FALSE
weltentdeckerzurich,mb13111,weltentdeckerzurich:mb13111,3,7,ADS,3,eyetracking,446,14.652977412731007,12-15 mo,FALSE,M,FALSE,4.21,FALSE
weltentdeckerzurich,mb13212,weltentdeckerzurich:mb13212,2,7,ADS,4,eyetracking,430,14.127310061601642,12-15 mo,FALSE,M,FALSE,6.93,FALSE
weltentdeckerzurich,mb13242,weltentdeckerzurich:mb13242,3,7,ADS,3,eyetracking,442,14.521560574948666,12-15 mo,FALSE,M,FALSE,9.78,FALSE
weltentdeckerzurich,mb13288,weltentdeckerzurich:mb13288,4,7,IDS,3,eyetracking,424,13.930184804928132,12-15 mo,FALSE,F,FALSE,15.91,FALSE
weltentdeckerzurich,mb13314,weltentdeckerzurich:mb13314,3,7,ADS,3,eyetracking,429,14.094455852156058,12-15 mo,FALSE,M,FALSE,3.58,FALSE
weltentdeckerzurich,mb13326,weltentdeckerzurich:mb13326,3,7,ADS,3,eyetracking,439,14.42299794661191,12-15 mo,FALSE,F,FALSE,4.11,FALSE
weltentdeckerzurich,mb13439,weltentdeckerzurich:mb13439,2,7,ADS,4,eyetracking,376,12.353182751540041,12-15 mo,FALSE,F,FALSE,3.97,FALSE
weltentdeckerzurich,mb13447,weltentdeckerzurich:mb13447,2,7,ADS,4,eyetracking,378,12.41889117043121,12-15 mo,FALSE,M,FALSE,2.29,FALSE
weltentdeckerzurich,mb13490,weltentdeckerzurich:mb13490,3,7,ADS,3,eyetracking,442,14.521560574948666,12-15 mo,FALSE,F,FALSE,3.17,FALSE
weltentdeckerzurich,mb13498,weltentdeckerzurich:mb13498,1,7,IDS,4,eyetracking,418,13.73305954825462,12-15 mo,FALSE,F,FALSE,4.82,FALSE
weltentdeckerzurich,mb13510,weltentdeckerzurich:mb13510,1,7,IDS,4,eyetracking,439,14.42299794661191,12-15 mo,FALSE,M,FALSE,17.42,FALSE
weltentdeckerzurich,mb13629,weltentdeckerzurich:mb13629,3,7,ADS,3,eyetracking,398,13.075975359342916,12-15 mo,FALSE,F,FALSE,NA,TRUE
weltentdeckerzurich,mb13643,weltentdeckerzurich:mb13643,1,7,IDS,4,eyetracking,369,12.123203285420944,12-15 mo,FALSE,F,FALSE,4.18,FALSE
weltentdeckerzurich,mb13659,weltentdeckerzurich:mb13659,4,7,IDS,3,eyetracking,410,13.470225872689939,12-15 mo,FALSE,F,FALSE,10.98,FALSE
weltentdeckerzurich,mb13758,weltentdeckerzurich:mb13758,1,7,IDS,4,eyetracking,384,12.616016427104723,12-15 mo,FALSE,M,FALSE,14.92,FALSE
weltentdeckerzurich,mb13775,weltentdeckerzurich:mb13775,2,7,ADS,4,eyetracking,436,14.324435318275153,12-15 mo,FALSE,F,FALSE,NA,TRUE
weltentdeckerzurich,mb13794,weltentdeckerzurich:mb13794,2,7,ADS,4,eyetracking,382,12.550308008213552,12-15 mo,FALSE,M,FALSE,3.88,FALSE
weltentdeckerzurich,mb13915,weltentdeckerzurich:mb13915,3,7,ADS,3,eyetracking,402,13.207392197125257,12-15 mo,FALSE,M,FALSE,NA,TRUE
weltentdeckerzurich,mb13925,NA,NA,7,NA,NA,eyetracking,426,13.995893223819301,12-15 mo,FALSE,NA,NA,NA,TRUE
weltentdeckerzurich,mb13948,weltentdeckerzurich:mb13948,3,7,ADS,3,eyetracking,379,12.451745379876797,12-15 mo,FALSE,F,FALSE,6.8,FALSE
weltentdeckerzurich,mb14054,weltentdeckerzurich:mb14054,1,7,IDS,4,eyetracking,373,12.254620123203285,12-15 mo,FALSE,M,FALSE,11.61,FALSE
weltentdeckerzurich,mb14059,weltentdeckerzurich:mb14059,4,7,IDS,3,eyetracking,370,12.15605749486653,12-15 mo,FALSE,M,FALSE,14.14,FALSE
wsigoettingen,m101,wsigoettingen:m101,1,7,IDS,4,singlescreen,177,5.815195071868583,3-6 mo,FALSE,M,FALSE,11.7,FALSE
wsigoettingen,m103,wsigoettingen:m103,3,7,ADS,4,singlescreen,179,5.880903490759754,3-6 mo,FALSE,M,FALSE,14.45,FALSE
wsigoettingen,m104,wsigoettingen:m104,4,7,IDS,4,singlescreen,138,4.5338809034907595,3-6 mo,FALSE,M,FALSE,6.74,FALSE
wsigoettingen,m105,wsigoettingen:m105,1,7,IDS,4,singlescreen,153,5.026694045174538,3-6 mo,FALSE,F,FALSE,14.02,FALSE
wsigoettingen,m106,wsigoettingen:m106,2,7,ADS,4,singlescreen,102,3.351129363449692,3-6 mo,FALSE,M,FALSE,18,FALSE
wsigoettingen,m107,wsigoettingen:m107,3,7,ADS,4,singlescreen,157,5.158110882956879,3-6 mo,FALSE,F,FALSE,5.87,FALSE
wsigoettingen,m108,wsigoettingen:m108,4,7,IDS,4,singlescreen,109,3.5811088295687883,3-6 mo,FALSE,F,FALSE,4.53,FALSE
wsigoettingen,m109,wsigoettingen:m109,1,7,IDS,4,singlescreen,169,5.552361396303901,3-6 mo,FALSE,F,FALSE,13.76,FALSE
wsigoettingen,m110,wsigoettingen:m110,2,7,ADS,4,singlescreen,175,5.749486652977413,3-6 mo,FALSE,F,FALSE,15.44,FALSE
wsigoettingen,m112,wsigoettingen:m112,4,7,IDS,4,singlescreen,112,3.679671457905544,3-6 mo,FALSE,M,FALSE,13.65,FALSE
wsigoettingen,m113,wsigoettingen:m113,1,7,IDS,4,singlescreen,183,6.012320328542095,6-9 mo,FALSE,M,FALSE,10.04,FALSE
wsigoettingen,m114,wsigoettingen:m114,2,7,ADS,4,singlescreen,143,4.698151950718686,3-6 mo,FALSE,M,FALSE,14.7,FALSE
wsigoettingen,m115,wsigoettingen:m115,3,7,ADS,4,singlescreen,157,5.158110882956879,3-6 mo,FALSE,F,FALSE,13.19,FALSE
wsigoettingen,m116,wsigoettingen:m116,4,7,IDS,4,singlescreen,183,6.012320328542095,6-9 mo,FALSE,F,FALSE,3.29,FALSE
wsigoettingen,m201,wsigoettingen:m201,1,7,IDS,4,singlescreen,234,7.687885010266941,6-9 mo,FALSE,F,FALSE,18,FALSE
wsigoettingen,m202,wsigoettingen:m202,2,7,ADS,4,singlescreen,232,7.62217659137577,6-9 mo,FALSE,F,FALSE,17.63,FALSE
wsigoettingen,m203,wsigoettingen:m203,3,7,ADS,3,singlescreen,264,8.673511293634498,6-9 mo,FALSE,F,FALSE,7.52,FALSE
wsigoettingen,m204,wsigoettingen:m204,4,7,IDS,3,singlescreen,207,6.80082135523614,6-9 mo,FALSE,M,FALSE,5.26,FALSE
wsigoettingen,m205,wsigoettingen:m205,1,7,IDS,4,singlescreen,197,6.4722792607802875,6-9 mo,FALSE,M,FALSE,16.77,FALSE
wsigoettingen,m206,wsigoettingen:m206,2,7,ADS,4,singlescreen,260,8.542094455852157,6-9 mo,FALSE,M,FALSE,15.28,FALSE
wsigoettingen,m207,wsigoettingen:m207,3,7,ADS,3,singlescreen,200,6.570841889117043,6-9 mo,FALSE,M,FALSE,16.88,FALSE
wsigoettingen,m208,wsigoettingen:m208,4,7,IDS,3,singlescreen,196,6.439425051334703,6-9 mo,FALSE,F,FALSE,16.97,FALSE
wsigoettingen,m209,wsigoettingen:m209,1,7,IDS,4,singlescreen,257,8.4435318275154,6-9 mo,FALSE,F,FALSE,12.26,FALSE
wsigoettingen,m210,wsigoettingen:m210,2,7,ADS,4,singlescreen,221,7.260780287474333,6-9 mo,FALSE,M,FALSE,17.47,FALSE
wsigoettingen,m211,wsigoettingen:m211,3,7,ADS,3,singlescreen,231,7.5893223819301845,6-9 mo,FALSE,M,FALSE,16.03,FALSE
wsigoettingen,m212,wsigoettingen:m212,4,7,IDS,3,singlescreen,208,6.833675564681725,6-9 mo,FALSE,F,FALSE,13.79,FALSE
wsigoettingen,m213,wsigoettingen:m213,1,7,IDS,4,singlescreen,229,7.523613963039014,6-9 mo,FALSE,F,FALSE,13.46,FALSE
wsigoettingen,m214,wsigoettingen:m214,2,7,ADS,4,singlescreen,223,7.326488706365503,6-9 mo,FALSE,M,FALSE,3.29,FALSE
wsigoettingen,m215,wsigoettingen:m215,3,7,ADS,3,singlescreen,249,8.180698151950718,6-9 mo,FALSE,M,FALSE,3.4,FALSE
wsigoettingen,m216,wsigoettingen:m216,4,7,IDS,3,singlescreen,235,7.7207392197125255,6-9 mo,FALSE,F,FALSE,12.61,FALSE
wsigoettingen,m217,wsigoettingen:m217,1,7,IDS,4,singlescreen,256,8.410677618069816,6-9 mo,FALSE,M,FALSE,3.54,FALSE
wsigoettingen,m218,wsigoettingen:m218,2,7,ADS,4,singlescreen,262,8.607802874743326,6-9 mo,FALSE,F,FALSE,18,FALSE
wsigoettingen,m219,wsigoettingen:m219,3,7,ADS,3,singlescreen,222,7.293634496919918,6-9 mo,FALSE,F,FALSE,12.15,FALSE
wsigoettingen,m220,wsigoettingen:m220,4,7,IDS,3,singlescreen,205,6.7351129363449695,6-9 mo,FALSE,F,FALSE,4.01,FALSE
wsigoettingen,m221,wsigoettingen:m221,1,7,IDS,4,singlescreen,259,8.509240246406572,6-9 mo,FALSE,F,FALSE,15.17,FALSE
wsigoettingen,m223,wsigoettingen:m223,3,7,ADS,3,singlescreen,195,6.406570841889117,6-9 mo,FALSE,M,FALSE,16.76,FALSE
wsigoettingen,m224,wsigoettingen:m224,4,7,IDS,3,singlescreen,204,6.702258726899384,6-9 mo,FALSE,M,FALSE,3.94,FALSE
wsigoettingen,m226,wsigoettingen:m226,2,7,ADS,4,singlescreen,211,6.93223819301848,6-9 mo,FALSE,M,FALSE,13.03,FALSE
wsigoettingen,m227,wsigoettingen:m227,3,7,ADS,3,singlescreen,236,7.753593429158111,6-9 mo,FALSE,M,FALSE,7.58,FALSE
wsigoettingen,m228,wsigoettingen:m228,4,7,IDS,3,singlescreen,197,6.4722792607802875,6-9 mo,FALSE,F,FALSE,8.14,FALSE
wsigoettingen,m229,wsigoettingen:m229,1,7,IDS,4,singlescreen,197,6.4722792607802875,6-9 mo,FALSE,M,FALSE,16.45,FALSE
wsigoettingen,m230,wsigoettingen:m230,2,7,ADS,4,singlescreen,200,6.570841889117043,6-9 mo,FALSE,M,FALSE,14.32,FALSE
wsigoettingen,m231,wsigoettingen:m231,2,7,ADS,4,singlescreen,235,7.7207392197125255,6-9 mo,FALSE,M,FALSE,11.35,FALSE
wsigoettingen,m301,wsigoettingen:m301,1,7,IDS,4,singlescreen,336,11.039014373716633,9-12 mo,FALSE,M,FALSE,5.21,FALSE
wsigoettingen,m302,wsigoettingen:m302,2,7,ADS,4,singlescreen,348,11.433264887063656,9-12 mo,FALSE,F,FALSE,15.84,FALSE
wsigoettingen,m303,wsigoettingen:m303,3,7,ADS,3,singlescreen,315,10.349075975359343,9-12 mo,FALSE,M,FALSE,4.34,FALSE
wsigoettingen,m304,wsigoettingen:m304,4,7,IDS,3,singlescreen,314,10.316221765913758,9-12 mo,FALSE,M,FALSE,5.57,FALSE
wsigoettingen,m305,wsigoettingen:m305,1,7,IDS,4,singlescreen,308,10.119096509240247,9-12 mo,FALSE,M,FALSE,8.06,FALSE
wsigoettingen,m306,wsigoettingen:m306,2,7,ADS,4,singlescreen,289,9.494866529774127,9-12 mo,FALSE,M,FALSE,16.02,FALSE
wsigoettingen,m307,wsigoettingen:m307,3,7,ADS,3,singlescreen,288,9.462012320328542,9-12 mo,FALSE,F,FALSE,NA,TRUE
wsigoettingen,m308,wsigoettingen:m308,4,7,IDS,3,singlescreen,341,11.203285420944558,9-12 mo,FALSE,F,FALSE,7.16,FALSE
wsigoettingen,m309,wsigoettingen:m309,1,7,IDS,4,singlescreen,394,12.944558521560575,12-15 mo,FALSE,M,FALSE,17.25,FALSE
wsigoettingen,m310,wsigoettingen:m310,2,7,ADS,4,singlescreen,310,10.184804928131417,9-12 mo,FALSE,F,FALSE,NA,TRUE
wsigoettingen,m311,wsigoettingen:m311,3,7,ADS,3,singlescreen,332,10.907597535934292,9-12 mo,FALSE,F,FALSE,3.31,FALSE
wsigoettingen,m312,wsigoettingen:m312,4,7,IDS,3,singlescreen,303,9.95482546201232,9-12 mo,FALSE,M,FALSE,3.35,FALSE
wsigoettingen,m313,wsigoettingen:m313,1,7,IDS,4,singlescreen,278,9.13347022587269,9-12 mo,FALSE,F,FALSE,12.5,FALSE
wsigoettingen,m314,wsigoettingen:m314,2,7,ADS,4,singlescreen,352,11.564681724845997,9-12 mo,FALSE,M,FALSE,14.25,FALSE
wsigoettingen,m315,wsigoettingen:m315,3,7,ADS,3,singlescreen,326,10.710472279260781,9-12 mo,FALSE,F,FALSE,4.35,FALSE
wsigoettingen,m316,wsigoettingen:m316,4,7,IDS,3,singlescreen,282,9.264887063655031,9-12 mo,FALSE,M,FALSE,7.73,FALSE
wsigoettingen,m317,wsigoettingen:m317,1,7,IDS,4,singlescreen,353,11.597535934291582,9-12 mo,FALSE,M,FALSE,6.32,FALSE
wsigoettingen,m319,wsigoettingen:m319,3,7,ADS,3,singlescreen,363,11.926078028747433,9-12 mo,FALSE,F,FALSE,NA,TRUE
wsigoettingen,m320,wsigoettingen:m320,4,7,IDS,3,singlescreen,276,9.067761806981519,9-12 mo,FALSE,M,FALSE,16.26,FALSE
wsigoettingen,m321,wsigoettingen:m321,1,7,IDS,4,singlescreen,333,10.940451745379876,9-12 mo,FALSE,F,FALSE,3.71,FALSE
wsigoettingen,m322,wsigoettingen:m322,2,7,ADS,4,singlescreen,305,10.020533880903491,9-12 mo,FALSE,F,FALSE,15.69,FALSE
wsigoettingen,m324,wsigoettingen:m324,4,7,IDS,3,singlescreen,298,9.790554414784394,9-12 mo,FALSE,F,FALSE,4.03,FALSE
wsigoettingen,m325,wsigoettingen:m325,1,7,IDS,4,singlescreen,315,10.349075975359343,9-12 mo,FALSE,F,FALSE,6.06,FALSE
wsigoettingen,m326,wsigoettingen:m326,2,7,ADS,4,singlescreen,282,9.264887063655031,9-12 mo,FALSE,M,FALSE,4.21,FALSE
wsigoettingen,m327,wsigoettingen:m327,3,7,ADS,3,singlescreen,283,9.297741273100616,9-12 mo,FALSE,F,FALSE,5.07,FALSE
wsigoettingen,m328,wsigoettingen:m328,4,7,IDS,3,singlescreen,275,9.034907597535934,9-12 mo,FALSE,M,FALSE,12.45,FALSE
wsigoettingen,m329,wsigoettingen:m329,1,7,IDS,4,singlescreen,339,11.137577002053389,9-12 mo,FALSE,F,FALSE,16.34,FALSE
wsigoettingen,m330,wsigoettingen:m330,2,7,ADS,4,singlescreen,316,10.381930184804927,9-12 mo,FALSE,F,FALSE,3.51,FALSE
wsigoettingen,m331,wsigoettingen:m331,3,7,ADS,3,singlescreen,283,9.297741273100616,9-12 mo,FALSE,M,FALSE,4.24,FALSE
wsigoettingen,m332,wsigoettingen:m332,4,7,IDS,3,singlescreen,319,10.480492813141684,9-12 mo,FALSE,F,FALSE,9.96,FALSE
wsigoettingen,m333,wsigoettingen:m333,1,7,IDS,4,singlescreen,291,9.560574948665298,9-12 mo,FALSE,F,FALSE,18,FALSE
wsigoettingen,m401,wsigoettingen:m401,1,7,IDS,4,singlescreen,414,13.60164271047228,12-15 mo,FALSE,M,FALSE,16.38,FALSE
wsigoettingen,m402,wsigoettingen:m402,2,7,ADS,4,singlescreen,411,13.503080082135524,12-15 mo,FALSE,M,FALSE,3.28,FALSE
wsigoettingen,m404,wsigoettingen:m404,4,7,IDS,4,singlescreen,399,13.1088295687885,12-15 mo,FALSE,F,FALSE,NA,TRUE
wsigoettingen,m405,wsigoettingen:m405,1,7,IDS,4,singlescreen,421,13.831622176591376,12-15 mo,FALSE,M,FALSE,8,FALSE
wsigoettingen,m406,wsigoettingen:m406,2,7,ADS,4,singlescreen,429,14.094455852156058,12-15 mo,FALSE,F,FALSE,3.41,FALSE
wsigoettingen,m407,wsigoettingen:m407,3,7,ADS,4,singlescreen,443,14.55441478439425,12-15 mo,FALSE,M,FALSE,3.06,FALSE
wsigoettingen,m408,wsigoettingen:m408,4,7,IDS,4,singlescreen,375,12.320328542094456,12-15 mo,FALSE,M,FALSE,6.6,FALSE
wsigoettingen,m410,wsigoettingen:m410,2,7,ADS,4,singlescreen,419,13.765913757700206,12-15 mo,FALSE,M,FALSE,2.21,FALSE
wsigoettingen,m411,wsigoettingen:m411,3,7,ADS,4,singlescreen,414,13.60164271047228,12-15 mo,FALSE,F,FALSE,2.49,FALSE
wsigoettingen,m412,wsigoettingen:m412,4,7,IDS,4,singlescreen,395,12.97741273100616,12-15 mo,FALSE,M,FALSE,9.48,FALSE
wsigoettingen,m413,wsigoettingen:m413,1,7,IDS,4,singlescreen,380,12.484599589322382,12-15 mo,FALSE,M,FALSE,4.69,FALSE
wsigoettingen,m414,wsigoettingen:m414,2,7,ADS,4,singlescreen,454,14.915811088295689,12-15 mo,FALSE,M,FALSE,2.69,FALSE
wsigoettingen,m415,wsigoettingen:m415,3,7,ADS,4,singlescreen,378,12.41889117043121,12-15 mo,FALSE,M,FALSE,2.59,FALSE
wsigoettingen,m417,wsigoettingen:m417,1,7,IDS,4,singlescreen,400,13.141683778234086,12-15 mo,FALSE,M,FALSE,7.48,FALSE
babylabbrookes,mb01,babylabbrookes:mb01,1,8,ADS,4,singlescreen,142,4.6652977412731005,3-6 mo,FALSE,F,FALSE,5.94,FALSE
babylabbrookes,mb02,babylabbrookes:mb02,2,8,IDS,4,singlescreen,154,5.059548254620124,3-6 mo,FALSE,M,FALSE,2.86,FALSE
babylabbrookes,mb03,babylabbrookes:mb03,3,8,IDS,3,singlescreen,214,7.030800821355236,6-9 mo,FALSE,F,FALSE,3.36,FALSE
babylabbrookes,mb04,babylabbrookes:mb04,4,8,ADS,3,singlescreen,271,8.903490759753593,6-9 mo,FALSE,F,FALSE,10.22,FALSE
babylabbrookes,mb100,babylabbrookes:mb100,2,8,IDS,4,singlescreen,419,13.765913757700206,12-15 mo,FALSE,M,FALSE,NA,TRUE
babylabbrookes,mb101,babylabbrookes:mb101,2,8,IDS,4,singlescreen,180,5.9137577002053385,3-6 mo,FALSE,M,FALSE,9.92,FALSE
babylabbrookes,mb102,babylabbrookes:mb102,3,8,IDS,3,singlescreen,92,3.02258726899384,3-6 mo,FALSE,F,FALSE,2.704,FALSE
babylabbrookes,mb103,babylabbrookes:mb103,2,8,IDS,4,singlescreen,368,12.09034907597536,12-15 mo,FALSE,F,FALSE,6.888,FALSE
babylabbrookes,mb104,babylabbrookes:mb104,4,8,ADS,3,singlescreen,402,13.207392197125257,12-15 mo,FALSE,F,FALSE,8.224,FALSE
babylabbrookes,mb105,babylabbrookes:mb105,4,8,ADS,3,singlescreen,155,5.092402464065708,3-6 mo,FALSE,M,FALSE,6.936,FALSE
babylabbrookes,mb107,babylabbrookes:mb107,4,8,ADS,3,singlescreen,159,5.223819301848049,3-6 mo,FALSE,F,FALSE,5.608,FALSE
babylabbrookes,mb108,babylabbrookes:mb108,2,8,IDS,4,singlescreen,142,4.6652977412731005,3-6 mo,FALSE,M,FALSE,9.649,FALSE
babylabbrookes,mb14,babylabbrookes:mb14,2,8,IDS,4,singlescreen,406,13.338809034907598,12-15 mo,FALSE,M,FALSE,9.34,FALSE
babylabbrookes,mb15,babylabbrookes:mb15,3,8,IDS,3,singlescreen,445,14.620123203285422,12-15 mo,FALSE,M,FALSE,5.22,FALSE
babylabbrookes,mb16,babylabbrookes:mb16,4,8,ADS,3,singlescreen,140,4.59958932238193,3-6 mo,FALSE,M,FALSE,13.91,FALSE
babylabbrookes,mb18,babylabbrookes:mb18,2,8,IDS,4,singlescreen,392,12.878850102669405,12-15 mo,FALSE,M,FALSE,2.65,FALSE
babylabbrookes,mb20,babylabbrookes:mb20,4,8,ADS,3,singlescreen,424,13.930184804928132,12-15 mo,FALSE,F,FALSE,8.52,FALSE
babylabbrookes,mb23,babylabbrookes:mb23,3,8,IDS,3,singlescreen,106,3.482546201232033,3-6 mo,FALSE,M,FALSE,2.62,FALSE
babylabbrookes,mb28,babylabbrookes:mb28,1,8,ADS,4,singlescreen,395,12.97741273100616,12-15 mo,FALSE,F,FALSE,3.01,FALSE
babylabbrookes,mb30,babylabbrookes:mb30,1,8,ADS,4,singlescreen,105,3.4496919917864477,3-6 mo,FALSE,M,FALSE,4.46,FALSE
babylabbrookes,mb31,babylabbrookes:mb31,2,8,IDS,4,singlescreen,139,4.566735112936345,3-6 mo,FALSE,M,FALSE,18,FALSE
babylabbrookes,mb35,babylabbrookes:mb35,1,8,ADS,4,singlescreen,188,6.176591375770021,6-9 mo,FALSE,F,FALSE,9.21,FALSE
babylabbrookes,mb36,babylabbrookes:mb36,3,8,IDS,3,singlescreen,216,7.096509240246407,6-9 mo,FALSE,F,FALSE,7.65,FALSE
babylabbrookes,mb37,babylabbrookes:mb37,1,8,ADS,4,singlescreen,97,3.186858316221766,3-6 mo,FALSE,F,FALSE,15.54,FALSE
babylabbrookes,mb38,babylabbrookes:mb38,2,8,IDS,4,singlescreen,175,5.749486652977413,3-6 mo,FALSE,M,FALSE,14.92,FALSE
babylabbrookes,mb41,babylabbrookes:mb41,3,8,IDS,3,singlescreen,161,5.28952772073922,3-6 mo,FALSE,M,FALSE,4.96,FALSE
babylabbrookes,mb42,babylabbrookes:mb42,2,8,IDS,4,singlescreen,228,7.490759753593429,6-9 mo,FALSE,M,FALSE,6.89,FALSE
babylabbrookes,mb45,babylabbrookes:mb45,1,8,ADS,4,singlescreen,212,6.965092402464066,6-9 mo,FALSE,M,FALSE,10.69,FALSE
babylabbrookes,mb46,babylabbrookes:mb46,1,8,ADS,4,singlescreen,445,14.620123203285422,12-15 mo,FALSE,F,FALSE,11.1,FALSE
babylabbrookes,mb48,babylabbrookes:mb48,4,8,ADS,3,singlescreen,269,8.837782340862423,6-9 mo,FALSE,NA,FALSE,9.28,FALSE
babylabbrookes,mb49,babylabbrookes:mb49,1,8,ADS,4,singlescreen,364,11.958932238193018,9-12 mo,FALSE,F,FALSE,3.08,FALSE
babylabbrookes,mb50,babylabbrookes:mb50,2,8,IDS,4,singlescreen,255,8.37782340862423,6-9 mo,FALSE,F,FALSE,4.62,FALSE
babylabbrookes,mb53,babylabbrookes:mb53,4,8,ADS,3,singlescreen,453,14.882956878850102,12-15 mo,FALSE,F,FALSE,3.35,FALSE
babylabbrookes,mb54,babylabbrookes:mb54,1,8,IDS,4,singlescreen,199,6.537987679671458,6-9 mo,FALSE,F,FALSE,7.08,FALSE
babylabbrookes,mb55,babylabbrookes:mb55,2,8,IDS,4,singlescreen,424,13.930184804928132,12-15 mo,FALSE,M,FALSE,4.32,FALSE
babylabbrookes,mb60,babylabbrookes:mb60,3,8,IDS,4,singlescreen,375,12.320328542094456,12-15 mo,FALSE,M,FALSE,5.1,FALSE
babylabbrookes,mb63,babylabbrookes:mb63,2,8,IDS,4,singlescreen,174,5.716632443531828,3-6 mo,FALSE,M,FALSE,12.07,FALSE
babylabbrookes,mb64,babylabbrookes:mb64,3,8,IDS,3,singlescreen,120,3.9425051334702257,3-6 mo,FALSE,M,FALSE,6.99,FALSE
babylabbrookes,mb65,babylabbrookes:mb65,1,8,ADS,3,singlescreen,357,11.728952772073923,9-12 mo,FALSE,M,FALSE,4.7,FALSE
babylabbrookes,mb66,NA,NA,8,NA,NA,singlescreen,409,13.437371663244353,12-15 mo,FALSE,NA,NA,NA,TRUE
babylabbrookes,mb74,babylabbrookes:mb74,1,8,ADS,4,singlescreen,446,14.652977412731007,12-15 mo,FALSE,F,FALSE,5.18,FALSE
babylabbrookes,mb77,babylabbrookes:mb77,1,8,ADS,4,singlescreen,193,6.3408624229979464,6-9 mo,FALSE,M,FALSE,5.14,FALSE
